-0.0908,-0.003,0,0,26.7916,1.66878,57.074,6.40437,86.7414,15.1464,31.0784,31.0766,323.715,10.752,132.148,6.22806,916.795,1128.67,0,8.21238
-0.0927,-0.004,0,0,26.7026,1.69377,56.9777,6.47264,86.6253,15.2762,31.079,31.0778,317.12,10.976,132.525,6.23131,917.171,1128.67,0,8.42401
-0.0946,-0.005,0,0,26.5369,1.70641,56.806,6.52079,86.4373,15.3748,31.0796,31.0787,310.787,11.2,132.834,6.23398,917.48,1128.67,0,8.64929
-0.0965,-0.005,0,0,26.6212,1.73791,56.8811,6.60665,86.4876,15.538,31.082,31.0803,304.709,11.424,133.307,6.23808,917.954,1128.67,0,8.85408
-0.0984,-0.005,0,0,26.4337,1.75105,56.6857,6.66639,86.2708,15.664,31.0854,31.0829,298.874,11.648,133.713,6.24158,918.359,1128.67,0,9.07254
-0.1004,-0.006,0,0,26.3445,1.77023,56.5885,6.73327,86.1518,15.7987,31.0864,31.0846,293.251,11.872,134.128,6.24517,918.774,1128.67,0,9.27733
-0.1023,-0.006,0,0,26.2553,1.78646,56.491,6.79831,86.032,15.9331,31.0892,31.0869,287.842,12.096,134.553,6.24787,919.199,1128.67,0.652008,9.49641
-0.1042,-0.006,0,0,26.0797,1.79429,56.3087,6.84607,85.8314,16.0377,31.0922,31.0896,282.632,12.32,134.9,6.24684,919.547,1128.67,1.00761,9.71501
-0.1062,-0.006,0,0,26.183,1.82807,56.4017,6.94086,85.8964,16.2192,31.0948,31.0922,277.609,12.544,135.431,6.23849,920.078,1128.69,1.90996,9.93809
-0.1081,-0.006,0,0,25.9858,1.84047,56.1957,7.00541,85.6665,16.3579,31.0987,31.0955,272.767,12.768,135.885,6.2274,920.532,1128.7,1.9068,10.1637
-0.11,-0.007,0,0,25.8966,1.85991,56.0975,7.0781,85.544,16.5063,31.1002,31.0978,268.085,12.992,136.349,6.21542,920.995,1128.72,2.46552,10.3794
-0.1119,-0.007,0,0,25.7135,1.86611,55.907,7.1278,85.3336,16.6178,31.1035,31.1007,263.565,13.216,136.727,6.2027,921.373,1128.73,2.73634,10.5908
-0.1138,-0.007,0,0,25.7362,1.89045,55.9204,7.20738,85.3217,16.776,31.1063,31.1035,259.195,13.44,137.208,6.18183,921.854,1128.76,2.94257,10.8073
-0.1157,-0.008,0,0,25.647,1.90803,55.8217,7.28154,85.197,16.9306,31.1079,31.1057,254.965,13.664,137.701,6.16008,922.346,1128.79,3.1971,11.0316
-0.1176,-0.008,0,0,25.5559,1.92247,55.7209,7.35344,85.0699,17.0842,31.1112,31.1085,250.875,13.888,138.201,6.13938,922.846,1128.81,3.13503,11.2437
-0.1196,-0.008,0,0,25.5665,1.94908,55.7196,7.45037,85.0364,17.2811,31.1147,31.1116,246.917,14.112,138.813,6.10866,923.458,1128.85,3.35326,11.4617
-0.1215,-0.009,0,0,25.2522,1.94548,55.3972,7.49471,84.6921,17.3936,31.1174,31.1145,243.082,14.336,139.23,6.08834,923.875,1128.87,3.28842,11.679
-0.1235,-0.009,0,0,25.2844,1.96705,55.4191,7.57705,84.6861,17.5624,31.1201,31.1173,239.364,14.56,139.759,6.06288,924.404,1128.9,3.1987,11.8903
-0.1253,-0.009,0,0,25.195,1.98087,55.3192,7.65297,84.5578,17.7266,31.1237,31.1205,235.761,14.784,140.299,6.03655,924.944,1128.93,3.42998,12.1081
-0.1273,-0.009,0,0,25.1037,1.99554,55.2173,7.73063,84.4271,17.8938,31.1275,31.124,232.268,15.008,140.848,6.01125,925.492,1128.96,3.37201,12.3061
